"ID","Recidivism_Arrest"
1388,0.338299603899941
1391,0.35560840414837
1392,0.976704773725942
1400,0.955332318786532
1409,0.826335763325915
1411,0.909586238441989
1412,0.386001751292497
1414,0.369873854797333
1415,0.902443981729448
1417,0.296962817432359
1420,0.309769926359877
1423,0.68175227032043
1426,0.235316633014008
1430,0.818490986013785
1431,0.838736153673381
1433,0.670296017313376
1436,0.612799350870773
1437,0.771291599376127
1438,0.929860519943759
1439,0.565989484544843
1441,0.307141902158037
1446,0.492428799858317
1452,0.184112037997693
1453,0.445718392729759
1454,0.34433155413717
1456,0.348894532769918
1457,0.579124141251668
1458,0.803747337544337
1460,0.564694612286985
1461,0.870065429015085
1464,0.870688583469018
1465,0.616101944120601
1468,0.994789797347039
1469,0.304418768500909
1470,0.565349408891052
1473,0.385843390831724
1476,0.380771910073236
1478,0.738248710986227
1479,0.389227746985853
1483,0.439773271093145
1488,0.0939507319126278
1492,0.285167264053598
1494,0.815086787799373
1496,0.235095977783203
1498,0.25148698920384
1499,0.571729993680492
1500,0.0541219129227102
1510,0.679330596001819
1517,0.834355360595509
1522,0.0762241170741618
1523,0.390690310392529
1526,0.324844973627478
1531,0.213858418865129
1534,0.493408787064254
1538,0.192003480624408
1541,0.803891853662208
1543,0.367985154502094
1558,0.00892955763265491
1560,0.684485298814252
1564,0.47724170028232
1572,0.0517375755589455
1580,0.848748550517485
1584,0.776868503773585
1588,0.204139797249809
1589,0.473186561837792
1593,0.575995797291398
1594,0.172411164734513
1595,0.475151505321264
1610,0.49371828418225
1611,0.448852473404258
1619,0.649963742122054
1620,0.795192857272923
1621,0.333287433022633
1623,0.868716863915324
1627,0.93729328783229
1628,0.000890503637492657
1629,0.526367738144472
1631,0.457073727389798
1633,0.206977646099404
1637,0.334043564973399
1638,0.403769412776455
1643,0.99732860410586
1648,0.867799993604422
1649,0.338141050888225
1650,0.0867004545871168
1651,0.555711591849104
1653,0.923504787497222
1655,0.729700723430142
1656,0.668659086572006
1657,0.0452271914109588
1658,0.424580974271521
1660,0.767824916401878
1665,0.372330358950421
1668,0.300117395119742
1675,0.655639886856079
1679,0.575232293456793
1680,0.408737973077223
1684,0.37225605500862
1692,0.444412305485457
1696,0.330393331823871
1697,0.676584197906777
1701,0.796995522920042
1704,0.984000873519108
1705,0.765787497861311
1709,0.94357360387221
1713,0.489963124739006
1714,0.245555814355612
1717,0.0966441491618752
1718,0.330160387791693
1720,0.567024058662355
1722,0.023415902396664
1728,0.971817205427215
1732,0.140388280153275
1734,0.274403670569882
1735,0.26319916988723
1738,0.0631770873442292
1740,0.82174749369733
1748,0.0153723754920065
1749,0.286506144795567
1751,0.718117746291682
1754,0.591718935873359
1755,0.910416791215539
1760,0.0877570945303887
1762,0.843974916031584
1763,0.572258251486346
1764,0.772786331595853
1766,0.467434363439679
1769,0.815236865309998
1770,0.66673965821974
1773,0.505100730806589
1775,0.586251759203151
1778,0.222536679822952
1779,0.298264754936099
1781,0.374690552474931
1782,0.905690988292918
1783,0.360221995739266
1785,0.549711456056684
1786,0.48899995861575
1787,0.926001779502258
1792,0.589601060142741
1795,0.877910091774538
1796,0.391506419982761
1799,0.481454426189885
1800,0.731991511769593
1804,0.889197351876646
1806,0.583396799396724
1813,0.525217717979103
1814,0.696127828210592
1820,0.773663629544899
1822,0.225086820777506
1826,0.0118679923471063
1829,0.697199878282845
1834,0.879517170134932
1837,0.0535411112941802
1842,0.522356248926371
1850,0.889718362130225
1861,0.239258436718956
1866,0.0776916081085801
1867,0.821199014084414
1874,0.462197768501937
1879,0.289904594654217
1880,0.32282877038233
1884,0.718670757720247
1891,0.214964053593576
1892,0.650028750998899
1894,0.344132233178243
1897,0.299282594583929
1900,0.196938076755032
1903,0.319701512809843
1904,0.390532959485427
1906,0.256642632419243
1907,0.447077137883753
1908,0.374692623037845
1909,0.771105009363964
1911,0.604431363288313
1915,0.942367991432548
1916,0.502625543391332
1917,0.544939444866031
1918,0.133390108821914
1919,0.118470117915422
1922,0.785016902955249
1924,0.721145731396973
1926,0.108925078995526
1927,0.315890078898519
1930,0.116242218064144
1932,0.967777571640909
1933,0.579308117041364
1935,0.0555318838451058
1937,0.358718883246183
1939,0.513032510178164
1940,0.0195197840221226
1941,0.467015598202124
1943,0.535672698868439
1957,0.212392955087125
1959,0.0915925074368715
1961,0.567983940709382
1968,0.940241056494415
1975,0.502116587478667
1977,0.95224790321663
1978,0.608623181236908
1983,0.983515987638384
1985,0.672996949171647
1987,0.789953730767593
1990,0.052770477719605
1991,0.832288331585005
1996,0.826032149838284
1997,0.678858731640503
1998,0.718008051626384
2000,0.153244374552742
2001,0.213282957440242
2002,0.0419719738420099
2004,0.600329533917829
2012,0.339310098672286
2013,0.597180504817516
2016,0.0703178741969168
2018,0.151194199454039
2020,0.912706262199208
2027,0.56891875830479
2028,0.468888380099088
2037,0.0883254297077656
2039,0.106100168079138
2043,0.266917898319662
2046,0.369470427744091
2047,0.882595048518851
2050,0.610088334651664
2051,0.429882537806407
2054,0.462625434854999
2055,0.577947669429705
2057,0.510691804811358
2059,0.0295681988354772
2062,0.0263660391792655
2067,0.877109692897648
2068,0.420983625808731
2070,0.980936250183731
2072,0.775492697721347
2075,0.514353376114741
2077,0.125212097773328
2079,0.801565882051364
2082,0.0566258449107409
2085,0.263252590317279
2086,0.861496538156644
2090,0.60799552523531
2092,0.573425586568192
2100,0.235278167761862
2108,0.224944178946316
2109,0.751898668240756
2112,0.684849957702681
2116,0.104222157970071
2118,0.847313823178411
2119,0.873382869875059
2121,0.854751259787008
2124,0.103267147904262
2125,0.26840107771568
2127,0.12538725300692
2130,0.661822505760938
2135,0.0651046822313219
2136,0.409208109602332
2137,0.825452247401699
2139,0.340863123303279
2140,0.8910075975582
2141,0.833323283819482
2143,0.990787790389732
2146,0.579902748344466
2147,0.308094094274566
2158,0.108958778204396
2161,0.464572566561401
2162,0.297852485207841
2163,0.730529293883592
2165,0.766159763326868
2168,0.369956557638943
2169,0.174061579164118
2175,0.757728340104222
2181,0.408906238852069
2185,0.448873719898984
2190,0.226480182725936
2192,0.681015946436673
2194,0.656056558946148
2199,0.739276223350316
2200,0.887345751048997
2202,0.528969888808206
2203,0.853801065823063
2207,0.940494841430336
2208,0.527666522189975
2209,0.658909230260178
2210,0.32882535434328
2212,0.449457437498495
2213,0.794312312733382
2221,0.466156617738307
2225,0.0799307660199702
2230,0.664548177039251
2236,0.578696565702558
2238,0.958582054357976
2242,0.671979896025732
2243,0.728494601324201
2246,0.369719779118896
2247,0.440411157906055
2249,0.228340821806341
2254,0.459957253420725
2255,0.408926086733118
2257,0.372165353037417
2270,0.409007932525128
2272,0.00663334969431162
2273,0.912783627165481
2274,0.711824847152457
2276,0.876937988447025
2277,0.947182578966022
2282,0.719121739501134
2283,0.764329279540107
2291,0.613841246115044
2294,0.567541701020673
2296,0.0731806589756161
2297,0.707928099902347
2303,0.116146645043045
2305,0.427752909017727
2309,0.219192646909505
2310,0.128964827395976
2312,0.275028911884874
2313,0.0421790578402579
2318,0.667295062215999
2327,0.296115064993501
2328,0.190448451321572
2330,0.142832800047472
2331,0.555312375770882
2335,0.962117639603093
2336,0.367940900381655
2337,0.264786048559472
2348,0.933363885851577
2360,0.81804825970903
2362,0.274027157807723
2363,0.282681414624676
2366,0.844969846075401
2372,0.674312666291371
2375,0.855178504018113
2377,0.4845471016597
2383,0.888395776972175
2386,0.0578175876289606
2389,0.563589358236641
2391,0.508383607491851
2392,0.192282959120348
2395,0.601495211711153
2397,0.314520047511905
2402,0.390815836377442
2403,0.79591536289081
2405,0.105974338483065
2408,0.466783984564245
2410,0.689469347940758
2413,0.669864056631923
2416,0.191826172871515
2417,0.117297283606604
2425,0.65541824279353
2427,0.588040967006236
2431,0.691650476539508
2433,0.646939133061096
2434,0.875001667998731
2440,0.107942734146491
2441,0.122687937458977
2442,0.53151351865381
2443,0.793111445149407
2444,0.542818281566724
2452,0.822899270802736
2453,0.0824701730161905
2458,0.322139627765864
2463,0.946090682642534
2464,0.918474374571815
2469,0.243284931406379
2471,0.818120109383017
2472,0.618158361176029
2473,0.367368021281436
2474,0.0532287578098476
2479,0.413344318279997
2481,0.107733893906698
2486,0.296377827879041
2487,0.844080651411787
2489,0.862787503981963
2491,0.865473028505221
2494,0.68626870913431
2499,0.234025951940566
2500,0.55522800819017
2502,0.104786383686587
2503,0.938010973157361
2508,0.662070723017678
2512,0.192068731179461
2513,0.061218099668622
2521,0.82861932204105
2524,0.580441142199561
2525,0.819428702350706
2528,0.352607120992616
2529,0.701046259375289
2533,0.38260620017536
2537,0.286259417887777
2540,0.641953383339569
2542,0.936161723686382
2543,0.055478282738477
2544,0.425499292090535
2545,0.973666015546769
2547,0.0995430983603001
2557,0.204698242945597
2558,0.39760536304675
2559,0.900062156375498
2569,0.69575554295443
2572,0.261635722592473
2574,0.583805665606633
2575,0.38342031952925
2577,0.857206980232149
2581,0.746429312508553
2582,0.22108198213391
2584,0.980801775818691
2588,0.951978331198916
2589,0.462971915490925
2592,0.98661858541891
2604,0.263971331529319
2608,0.351827522041276
2609,0.117459021043032
2610,0.123829175718129
2611,0.681416845647618
2616,0.499466356122866
2617,0.0680303955450654
2618,0.902646605158225
2619,0.906702543376014
2620,0.856526523828506
2627,0.563638693885878
2637,0.807447499362752
2639,0.775181162171066
2644,0.885116619756445
2647,0.0190451061353087
2655,0.995519542368129
2663,0.837811150588095
2665,0.630720764165744
2668,0.188629162032157
2672,0.41792072285898
2673,0.178655132185668
2676,0.0658096147235483
2682,0.984817893244326
2684,0.897684075403959
2690,0.736400913912803
2692,0.224992481293157
2697,0.586382196983323
2703,0.0787794007919729
2704,0.312318089883775
2707,0.238017924362794
2708,0.453158853808418
2709,0.839267968898639
2716,0.386195241706446
2722,0.637329763267189
2725,0.660113803809509
2727,0.484106853837147
2728,0.0417311224155128
2731,0.824663055129349
2733,0.705815640278161
2741,0.123115679481998
2743,0.044952122727409
2744,0.272442972054705
2754,0.805354579351842
2760,0.276491921627894
2769,0.995428499532863
2770,0.899227815447375
2772,0.304425184614956
2774,0.368490393739194
2775,0.886265785433352
2778,0.0267382601741701
2782,0.961697893217206
2786,0.740603355690837
2787,0.985690617468208
2791,0.794845012947917
2792,0.393625786760822
2793,0.388140894239768
2795,0.0324254957959056
2796,0.421456820098683
2798,0.262964804191142
2801,0.613059914438054
2805,0.438357056118548
2806,0.523551988182589
2810,0.059052883181721
2818,0.411695796996355
2822,0.79911167640239
2823,0.339051735354587
2828,0.0732393679209054
2830,0.995080454740673
2832,0.484214060474187
2834,0.726719378959388
2838,0.393806703621522
2849,0.197026695357636
2853,0.067967175738886
2856,0.785151891643181
2858,0.214987769024447
2862,0.166056050918996
2864,0.505779815837741
2865,0.0848657330498099
2866,0.573022962315008
2869,0.455057381186634
2870,0.898932422045618
2871,0.072375392075628
2872,0.235950933303684
2874,0.459973440738395
2881,0.323588199913502
2886,0.847820515511557
2888,0.182526551187038
2890,0.16260245628655
2891,0.324055251665413
2892,0.681518355151638
2893,0.763590334914625
2894,0.558833357412368
2896,0.324289842043072
2898,0.796396110905334
2899,0.611849836306646
2905,0.341173192486167
2906,0.889610530110076
2908,0.896324061555788
2910,0.749554809182882
2913,0.0698608490638435
2914,0.588709095260128
2915,0.575512133771554
2918,0.607546356506646
2919,0.325073667103425
2923,0.585769207915291
2926,0.267866559326649
2928,0.850183155853301
2930,0.969061252195388
2933,0.602474861545488
2939,0.519530149176717
2944,0.0913529060781002
2945,0.879453904228285
2947,0.553288830909878
2949,0.254510717699304
2952,0.276258332654834
2954,0.227023097453639
2956,0.644038268132135
2959,0.907150025013834
2965,0.869904921855778
2968,0.336827900027856
2969,0.0906474457588047
2971,0.416815485572442
2976,0.49443701421842
2978,0.0868008418474346
2981,0.083502325695008
2982,0.853020173730329
2984,0.675316715147346
2986,0.331784097710624
2989,0.0465158584993333
2993,0.416938510956243
2995,0.883368510520086
3000,0.0382958278059959
3003,0.225893047172576
3004,0.57441838667728
3007,0.993110474431887
3008,0.697636722121388
3010,0.0502724866382778
3017,0.624757112469524
3018,0.74034690996632
3019,0.7821582457982
3021,0.342559749493375
3022,0.125148220220581
3023,0.935476769926026
3027,0.195654001785442
3029,0.778783633839339
3030,0.632817756384611
3037,0.815501114353538
3040,0.36334050889127
3043,0.767384732840583
3046,0.566915616858751
3049,0.861320437630638
3050,0.300858278525993
3057,0.769232790684327
3060,0.568123652134091
3062,0.768878487171605
3065,0.789534220471978
3066,0.0114510727580637
3067,0.401487588882446
3071,0.808745891787112
3075,0.357602798612788
3080,0.418370186118409
3081,0.466879844898358
3084,0.253279793309048
3087,0.550124955130741
3090,0.585443529998884
3094,0.518384148133919
3095,0.0717141546774656
3098,0.353753944393247
3099,0.680719138123095
3100,0.949280162109062
3103,0.413952997187153
3104,0.806367094162852
3110,0.122593905543908
3116,0.44326582713984
3122,0.728709924034774
3125,0.445883112726733
3129,0.502188540296629
3139,0.869938103482127
3140,0.340494625503197
3142,0.801734636770561
3143,0.905364664504305
3144,0.835677701979876
3145,0.404901541769505
3146,0.128359040478244
3147,0.155810933327302
3150,0.739361432846636
3152,0.495453475508839
3154,0.203148453496397
3155,0.0319415095727891
3161,0.454540222650394
3167,0.77076691063121
3170,0.546275884611532
3171,0.497973640915006
3172,0.30622209678404
3173,0.0829749763943255
3174,0.0811375181656331
3178,0.623639322817326
3182,0.0754757558461279
3188,0.742003232007846
3195,0.956527917413041
3196,0.04569649300538
3199,0.816377923591062
3205,0.409046758199111
3206,0.373591628158465
3207,0.673828368308023
3210,0.663143405690789
3217,0.79648090316914
3219,0.809936774661765
3223,0.0830645335372537
3225,0.76487950142473
3227,0.272821844555438
3228,0.767290988238528
3229,0.356366764754057
3232,0.283329116180539
3234,0.0113880294375122
3237,0.0318876125384122
3246,0.00628446973860264
3248,0.767709221225232
3250,0.178195343585685
3251,0.0312557050492615
3254,0.812442738795653
3259,0.293481926666573
3262,0.764268327038735
3263,0.574918205384165
3265,0.669332351535559
3268,0.72089387010783
3270,0.88569147256203
3272,0.726655762642622
3276,0.258018918335438
3277,0.424744392046705
3278,0.656095104757696
3279,0.171855098567903
3280,0.597353162709624
3284,0.170769202057272
3287,0.689748651115224
3292,0.214085104875267
3297,0.549336692783982
3298,0.360860255546868
3299,0.430259253131226
3301,0.938197282142937
3303,0.516993816243485
3304,0.253378507914022
3308,0.875745508819818
3312,0.024981128051877
3313,0.452278142096475
3315,0.887108019785956
3316,0.972672850126401
3321,0.24945896374993
3323,0.0785817806608975
3324,0.563875388354063
3328,0.584351741475984
3329,0.792180188698694
3330,0.226229306077585
3332,0.120974535588175
3335,0.571277785580605
3337,0.942434054566547
3338,0.0673133174423128
3339,0.415388413937762
3342,0.0120012022089213
3344,0.388898525619879
3346,0.525896792998537
3351,0.311089798575267
3354,0.471710042795166
3363,0.00508213834837079
3366,0.920833549695089
3367,0.115091242594644
3369,0.528311614412814
3377,0.341475188964978
3378,0.570860617328435
3380,0.0314020225778222
3381,0.682951774448156
3386,0.531657335348427
3388,0.422771574696526
3395,0.372085834853351
3398,0.613813845906407
3400,0.8248231690377
3405,0.971996616339311
3408,0.287187120877206
3413,0.824820521520451
3414,0.574561496730894
3416,0.928018690785393
3418,0.631865155417472
3422,0.862485443474725
3428,0.200520562473685
3429,0.479486308060586
3432,0.68538785376586
3433,0.60121354018338
3434,0.512118476210162
3435,0.419300572713837
3438,0.251420031301677
3441,0.981398758711293
3450,0.662243856815621
3465,0.82608311669901
3466,0.978925245348364
3468,0.571667215786874
3473,0.365927504608408
3474,0.682292711921036
3475,0.0717893938999623
3477,0.953123342711478
3484,0.371854933444411
3488,0.727229600539431
3489,0.522928154794499
3490,0.982126137940213
3494,0.920957852620631
3495,0.359110520919785
3496,0.710290064103901
3498,0.691512826830149
3499,0.656933001009747
3500,0.695613900665194
3502,0.857198253041133
3505,0.239464242011309
3511,0.687266843160614
3513,0.409122345969081
3514,0.497274199035019
3521,0.764956778148189
3526,0.827861478319392
3528,0.368609310127795
3530,0.256751619512215
3531,0.847205995349213
3532,0.473076544236392
3533,0.548398438608274
3536,0.966646590037271
3538,0.117364789592102
3545,0.68699511536397
3546,0.865606299834326
3558,0.842044508783147
3559,0.400113312760368
3561,0.167763947043568
3562,0.760351554257795
3564,0.384944300865754
3567,0.208188195945695
3576,0.151832256931812
3577,0.408553070854396
3582,0.88117364840582
3584,0.562628211919218
3585,0.303885194472969
3587,0.471803633030504
3588,0.874026310164481
3589,0.485454033361748
3592,0.457926618866622
3593,0.562970989616588
3599,0.219804224325344
3601,0.0269308753777295
3602,0.858635430922732
3606,0.576042644446716
3610,0.952285931911319
3611,0.0666020934004337
3612,0.261700744740665
3614,0.653364124009386
3617,0.552068312186748
3618,0.972750046290457
3619,0.399543108884245
3620,0.942471222486347
3622,0.010977964149788
3623,0.417863821610808
3624,0.649249268462881
3625,0.680224697338417
3626,0.609732818324119
3634,0.185473764548078
3637,0.244711230741814
3639,0.424032423179597
3642,0.79893615632318
3643,0.0519445645622909
3648,0.276869376655668
3652,0.359984593000263
3653,0.0301048241090029
3655,0.0786934222560376
3657,0.960185901960358
3661,0.718453461769968
3665,0.0265383378136903
3666,0.184702704194933
3667,0.684490708401427
3670,0.513900846010074
3671,0.827908253762871
3672,0.473079554736614
3675,0.489920695777982
3681,0.373690942069516
3685,0.180771314771846
3686,0.514472458977252
3688,0.497606398537755
3689,0.624769316054881
3690,0.0307398377917707
3703,0.676127967424691
3707,0.888777629239485
3709,0.137029730016366
3710,0.776885137660429
3711,0.570841806940734
3713,0.210128297097981
3714,0.147546580526978
3717,0.904443362727761
3719,0.309894934296608
3720,0.319296838250011
3730,0.29428512067534
3733,0.474955745507032
3736,0.266366942087188
3740,0.1348334425129
3744,0.982038815040141
3745,0.0301285879686475
3746,0.0751174464821815
3749,0.523967534769326
3750,0.880325091304258
3753,0.901746970135719
3755,0.674497802974656
3757,0.0521214541513473
